time,x,y,z
197482,9,268,-1
197492,12,270,5
197501,10,271,-2
197512,6,272,-3
197521,7,274,0
197531,7,271,-4
197541,10,268,-10
197551,8,266,-13
197561,10,262,-12
197571,15,264,-3
197580,12,265,-4
197591,12,268,-3
197601,13,270,3
197610,13,266,-1
197620,11,273,-1
197629,11,272,0
197640,9,270,-4
197650,7,269,-2
197659,9,270,-10
197669,7,273,-10
197680,13,269,-11
197689,9,267,-13
197699,9,270,-14
197708,9,270,-10
197719,11,266,-10
197729,11,267,-4
197738,12,268,-3
197748,16,264,-1
197758,12,271,3
197768,10,271,0
197778,11,269,-2
197787,13,271,-1
197797,9,274,-1
197808,11,267,0
197817,8,270,-5
197827,4,272,0
197837,11,266,0
197847,9,272,-2
197857,10,270,0
197866,4,272,1
197876,8,272,-1
197886,6,275,-10
197896,7,272,-5
197906,6,272,-4
197916,6,273,-7
197965,12,265,-3
197975,5,274,0
197985,12,269,-1
197995,4,273,-4
198004,5,272,-2
198014,7,270,1
198025,12,269,-3
198034,1,273,0
198044,9,268,-2
198053,7,269,-2
198064,13,271,2
198074,9,267,-3
198083,14,267,1
198093,13,266,-6
198104,13,265,-5
198113,13,264,-6
198123,13,268,-4
198132,13,267,-9
198142,16,267,-2
198153,15,263,-4
198162,13,264,-8
198172,11,266,-4
198182,11,267,-11
198192,10,269,-1
198202,15,265,-12
198212,12,266,-4
198221,11,266,-16
198232,11,267,-11
198241,14,262,-8
198251,13,263,-6
198261,11,265,0
198270,8,270,-8
198281,14,267,0
198291,12,269,-4
198300,12,272,-3
198310,6,275,-1
198320,5,275,-5
198330,3,275,-7
198340,5,273,-1
198349,6,273,-5
198360,4,275,-4
198370,13,267,-7
198379,8,269,-11
198389,15,266,-16
198398,11,267,-8
198409,13,267,-10
198419,12,263,-2
198428,13,268,-5
198438,11,270,-1
198449,9,269,2
198496,8,267,-7
198498,8,268,-4
198507,11,266,-14
198517,8,269,-10
198528,10,267,-9
198537,14,263,-11
198547,15,264,-11
198557,14,264,-5
198566,17,262,-5
198577,11,269,-3
198586,10,273,2
198596,9,269,-3
198606,7,273,-10
198616,12,269,-9
198626,13,262,-7
198636,14,266,-9
198645,8,271,0
198656,12,270,-1
198665,4,274,2
198675,10,272,-4
198685,6,273,-10
198694,11,269,-15
198705,13,267,-11
198715,15,266,-8
198724,13,268,-9
198734,12,268,-8
198744,16,265,-5
198754,15,269,-1
198764,15,265,-4
198773,13,269,0
198784,11,266,-3
198794,13,268,3
198803,10,269,-1
198813,2,272,-1
198823,5,271,-11
198833,10,268,-13
198843,8,269,-13
198852,13,264,-13
198862,9,269,-11
198873,13,264,-12
198882,8,269,-12
198892,15,264,-13
198902,10,270,-14
198912,13,262,-11
198922,12,266,-10
198931,14,265,-5
198941,15,265,-2
198951,14,268,-4
198961,8,273,2
198971,11,269,-3
199019,8,267,-7
199020,8,267,-6
199030,11,265,-7
199040,14,264,-2
199050,13,264,-2
199060,9,269,0
199069,10,268,-1
199079,3,275,-5
199090,6,271,-13
199099,11,266,-10
199109,10,268,-13
199118,11,266,-12
199129,14,267,-4
199139,12,264,-2
199148,10,271,-2
199158,7,273,0
199169,11,267,-3
199178,5,270,-1
199188,8,271,-6
199197,4,272,-4
199207,5,273,1
199218,7,273,-6
199227,7,273,-5
199237,13,267,-12
199247,12,268,-14
199257,14,265,-13
199267,14,266,-8
199276,14,270,0
199286,9,270,-1
199297,5,276,-3
199306,6,271,-9
199316,7,274,-12
199326,10,266,-11
199335,13,266,-16
199346,14,266,-9
199356,15,262,-4
199365,14,268,-6
199375,10,272,0
199385,9,270,-2
199395,7,271,-4
199405,6,272,-2
199414,3,275,-4
199425,8,272,-6
199435,8,272,-9
199444,14,263,-16
199454,13,262,-8
199463,13,265,-3
199474,10,269,-2
199484,8,273,-4
199493,6,271,-6
199541,8,267,-7
199542,12,268,-4
199553,12,267,-4
199563,7,272,-2
199572,9,270,-4
199582,6,272,-3
199592,6,274,-12
199602,10,265,-12
199612,12,265,-8
199622,13,268,0
199631,12,267,0
199642,7,270,-6
199651,9,272,-10
199661,9,269,-15
199671,12,264,-7
199681,15,264,-6
199691,10,267,-3
199701,12,270,3
199710,10,271,-3
199720,8,274,2
199730,6,272,-1
199740,11,268,-15
199750,12,268,-13
199759,16,264,-3
199770,16,265,-6
199780,6,269,0
199789,8,271,-3
199799,9,269,-11
199809,13,264,-15
199819,11,266,-10
199829,11,265,-5
199838,13,267,-1
199848,5,272,-1
199859,8,272,1
199868,7,272,-2
199878,7,276,-4
199887,8,272,-10
199898,8,267,-17
199908,15,263,-13
199917,11,268,0
199927,12,268,-7
199938,9,274,-1
199947,7,270,2
199957,11,270,-3
199966,5,272,-6
199976,7,273,-8
199987,12,266,-5
199996,15,265,-5
200006,10,270,-2
200016,7,273,1
200064,9,266,-8
200066,10,270,-9
200075,8,271,-8
200085,8,271,-14
200095,14,265,-6
200104,14,267,-3
200115,9,272,4
200125,8,270,-4
200134,6,272,-6
200144,7,269,-7
200154,13,264,-9
200164,13,266,-2
200174,15,267,-4
200183,8,268,1
200194,8,272,-2
200204,3,275,-3
200213,10,269,-13
200223,7,271,-13
200232,12,265,-14
200243,13,263,-8
200253,11,265,-4
200262,12,269,-1
200272,15,270,5
200283,10,271,-4
200292,9,274,1
200302,8,272,-1
200312,6,272,-2
200322,9,268,-13
200332,11,266,-14
200341,12,265,-14
200351,9,272,-3
200361,10,267,3
200371,8,271,-8
200381,9,269,-6
200391,13,268,-12
200400,11,273,-9
200411,14,266,-10
200420,12,267,-7
200430,15,263,-8
200440,13,268,-2
200450,16,264,-2
200460,6,273,1
200470,8,272,-2
200479,11,268,-14
200489,10,267,-10
200499,16,261,-4
200509,10,272,0
200519,12,266,0
200528,9,272,-4
200539,9,272,-9
200589,7,267,0
200598,11,271,-6
200607,12,268,-5
200617,15,265,1
200628,9,270,-3
200637,6,271,1
200647,10,270,-8
200657,11,268,-13
200667,13,265,-5
200677,13,266,1
200686,12,268,-1
200696,8,276,0
200707,9,270,-2
200716,7,271,-7
200726,4,272,-5
200736,2,276,-5
200745,1,274,-5
200756,6,274,-8
200765,9,270,-10
200775,7,270,-10
200785,12,267,-9
200795,14,266,-1
200805,14,268,2
200815,12,268,-3
200824,11,273,0
200835,10,269,-2
200844,7,271,-6
200854,13,267,-8
200864,13,265,-14
200873,10,266,-2
200884,14,266,-2
200894,12,269,-1
200903,10,273,3
200913,11,271,0
200924,10,268,-3
200933,9,275,1
200943,10,268,-2
200952,6,273,0
200963,9,269,-4
200973,8,270,-7
200982,3,273,-10
200992,11,272,-12
201003,5,272,-9
201012,13,264,-12
201022,13,265,-10
201031,13,267,-7
201041,13,263,-8
201052,15,267,-4
201061,12,266,-1
201071,16,266,1
201119,8,268,-5
201120,10,270,-8
201131,17,266,-1
201140,9,272,0
201150,10,270,0
201160,7,274,-4
201169,12,269,-9
201180,12,270,-6
201189,11,265,-4
201199,12,262,-6
201209,6,285,3
201219,9,276,-2
201229,5,272,-5
201239,13,260,-18
201248,6,277,-11
201259,14,260,-11
201269,12,265,-13
201278,13,263,-6
201288,11,274,-2
201297,14,270,-5
201308,6,273,4
201318,9,268,-2
201327,6,272,-2
201337,6,272,-9
201348,13,258,-12
201357,12,266,-12
201367,14,269,-7
201376,10,270,3
201387,11,272,0
201397,11,274,-2
201406,9,268,-5
201416,10,264,-12
201426,6,270,-13
201436,11,267,-13
201446,8,269,-17
201455,12,266,-12
201465,11,266,-18
201476,16,265,-8
201485,14,265,-1
201495,13,270,0
201505,10,272,-2
201515,7,257,-1
201525,6,279,-9
201534,8,283,-13
201544,12,265,-8
201554,13,271,-6
201564,17,262,-4
201574,14,266,-5
201584,11,260,-6
201593,8,272,-4
201641,11,269,-4
201643,9,270,-6
201653,9,272,-9
201663,11,264,-8
201672,11,262,-14
201682,12,265,-3
201693,15,266,0
201702,12,271,-4
201712,4,276,-2
201721,7,272,-7
201732,6,269,-6
201742,10,262,-14
201751,13,260,-11
201761,13,266,-12
201772,12,269,-4
201781,13,270,-6
201791,14,265,-5
201800,15,265,2
201810,11,267,-7
201821,10,268,-1
201830,14,265,2
201840,10,267,-4
201850,12,270,-1
201860,8,276,3
201870,6,275,-2
201880,9,271,-5
201889,6,271,-13
201900,8,271,-8
201909,11,266,-14
201919,8,268,-9
201929,11,268,-11
201938,14,267,-8
201949,15,271,-5
201959,10,273,-2
201968,11,270,-2
201978,7,272,-13
201988,8,269,-11
201998,17,264,-5
202008,15,263,-5
202017,13,268,1
202028,12,265,-4
202038,9,268,-1
202047,5,274,-3
202057,9,272,-5
202066,11,269,-9
202077,14,265,-12
202087,13,264,-3
202096,13,268,1
202106,11,270,-2
202117,8,270,-1
202170,8,266,-9
202175,10,265,-9
202185,13,265,-13
202195,13,264,-5
202205,9,268,2
202215,10,270,-2
202225,5,272,-3
202234,11,269,-12
202245,13,268,-10
202254,13,265,-11
202264,13,264,-6
202274,11,271,1
202284,8,272,-3
202294,7,275,0
202304,9,271,-6
202313,10,270,-7
202323,15,266,-15
202333,13,267,-7
202343,14,268,-2
202353,13,269,2
202362,10,269,-4
202373,10,269,-13
202383,14,263,-12
202392,15,267,-3
202402,12,267,-8
202412,11,272,1
202422,12,266,-4
202432,11,272,1
202441,10,268,-3
202451,7,274,-3
202462,8,270,-8
202471,6,275,-11
202481,12,265,-14
202491,13,266,-12
202501,12,262,-8
202511,15,265,0
202520,10,268,-8
202530,4,273,1
202541,6,272,-5
202550,6,270,-15
202560,9,272,-13
202570,9,267,-11
202579,15,264,-10
202590,12,268,-6
202599,14,269,1
202609,9,271,-3
202619,4,275,-4
202629,5,272,-2
202639,7,272,-6
202649,7,273,-8
202696,8,267,-7
202698,9,268,-7
202707,8,272,0
202718,11,269,-1
202728,6,271,-2
202737,2,272,-2
202747,7,273,-8
202757,6,271,-8
202767,8,270,-10
202777,12,265,-4
202786,9,267,4
202797,9,269,-2
202807,10,270,-10
202816,12,268,-12
202826,16,266,-6
202836,12,271,0
202846,8,272,-4
202856,9,269,-9
202865,14,267,0
202875,12,270,-6
202886,8,271,0
202895,11,270,-2
202905,9,272,0
202915,11,270,-4
202925,8,271,0
202935,9,271,-3
202944,8,273,-9
202954,11,265,-17
202964,11,267,-15
202974,13,266,-2
202984,10,264,-8
202994,15,266,-7
203003,12,263,-5
203014,11,271,2
203023,11,269,-3
203033,9,270,5
203043,8,271,-3
203053,4,275,-9
203063,6,272,-13
203073,3,275,-6
203082,11,266,-7
203092,12,266,-11
203102,14,266,-13
203112,14,266,-1
203122,10,272,3
203131,6,273,-2
203142,6,271,-8
203152,9,267,-11
203161,12,264,-11
203171,15,264,-5
203222,6,264,-10
203231,6,273,1
203240,6,270,-2
203250,5,273,-7
203260,8,268,-15
203270,12,264,-11
203280,15,262,-5
203289,15,264,-3
203299,10,273,0
203310,9,272,0
203319,9,272,-7
203329,10,269,-13
203339,12,263,-11
203348,14,263,-15
203359,13,265,-8
203368,13,267,-4
203378,13,269,-7
203388,11,264,-2
203398,12,267,-6
203408,11,264,0
203418,13,266,-6
203427,12,270,-2
203438,7,273,3
203448,9,270,-1
203457,6,270,-2
203467,5,272,-5
203476,6,268,-9
203487,13,266,-14
203497,9,268,-7
203506,13,267,1
203516,10,270,-5
203527,10,273,2
203536,11,269,-2
203546,12,269,-4
203555,9,270,0
203566,9,269,-3
203576,6,275,-1
203585,2,276,-4
203595,6,273,-2
203606,2,274,-3
203615,8,273,-16
203625,6,272,-14
203634,8,266,-12
203644,12,264,-10
203655,13,263,-7
203664,15,266,-2
203674,14,267,-5
203684,12,271,3
203694,12,268,-2
203704,11,273,-2
203751,8,267,-3
203753,11,269,-1
203763,5,274,1
203772,13,270,-1
203783,8,273,-7
203793,4,274,-2
203802,8,272,-16
203812,6,270,-7
203822,11,265,-11
203832,13,263,-9
203842,13,266,-13
203851,13,266,-10
203862,12,268,-6
203872,12,270,-2
203881,8,272,2
203891,5,272,-3
203900,7,271,-3
203911,8,271,-12
203921,14,265,-12
203930,15,266,-5
203940,13,267,-1
203951,13,265,2
203960,8,270,-1
203970,5,273,0
203980,7,273,-3
203990,10,268,-11
204000,15,262,-11
204009,11,267,-3
204019,16,266,1
204029,12,271,0
204039,10,271,-3
204049,3,273,-1
204059,7,273,-3
204068,6,266,-4
204079,7,271,-8
204088,7,271,-7
204098,15,265,-7
204108,13,264,-10
204118,14,266,-7
204128,13,269,3
204138,10,270,-2
204147,10,274,-2
204157,5,270,1
204167,8,273,-5
204177,2,273,-5
204187,10,268,-14
204196,7,270,-12
204207,9,266,-10
204217,12,266,-9
204226,17,264,0
204274,9,267,-4
204275,9,272,-7
204285,7,271,-10
204296,8,272,-9
204305,10,267,-14
204315,9,271,-10
204325,14,267,-11
204335,12,264,-5
204345,13,262,-14
204354,11,266,-6
204364,12,263,-12
204375,14,265,-1
204384,15,267,0
204394,8,270,-3
204404,6,276,1
204413,9,272,2
204424,7,270,-5
204433,6,273,-6
204443,10,267,-12
204453,9,268,-15
204463,12,267,-10
204473,13,267,-3
204483,11,266,0
204492,10,268,-4
204503,5,271,1
204512,6,271,-5
204522,4,273,-7
204532,11,267,-16
204541,9,266,-8
204552,14,266,-6
204562,14,266,1
204571,9,270,-5
204581,7,272,-12
204591,8,270,-8
204601,13,265,-12
204611,13,265,-4
204620,11,270,0
204631,10,269,-3
204641,6,273,-2
204650,7,269,-8
204660,11,268,-6
204670,11,267,-9
204680,13,266,-4
204690,13,268,0
204699,13,267,-4
204709,9,271,-1
204720,5,276,-1
204729,5,275,-4
204739,6,272,-7
204749,8,270,-12
204796,10,267,-5
204798,11,273,-3
204808,6,272,-9
204818,10,270,-16
204828,6,269,-12
204837,11,267,-7
204848,17,263,-4
204857,13,268,-5
204867,12,269,-3
204877,10,270,1
204887,7,271,-2
204907,12,267,-9
204916,15,265,-5
204926,13,266,-4
204937,11,270,-3
204946,13,270,0
204956,12,267,-4
204965,7,272,-1
204976,6,270,-5
204986,5,273,-13
204995,8,270,-11
205005,14,267,-14
205016,13,266,-16
205025,11,266,-1
205035,13,264,0
205044,11,269,-1
205054,5,271,-7
205065,10,269,-9
205074,14,261,-12
205084,14,264,-2
205104,7,273,-1
205114,9,272,-12
205123,8,272,-9
205133,13,265,-13
205144,10,269,-2
205153,15,269,-1
205163,8,272,-5
205173,4,274,-4
205182,9,271,-12
205193,11,268,-11
205202,12,268,-3
205212,10,270,4
205222,13,266,-1
205232,8,271,-2
205242,5,274,-1
205252,6,270,-13
205261,15,264,-11
205272,11,268,-3
205282,13,270,1
205291,10,270,0
205339,9,267,-7
205340,13,265,-8
205350,10,263,-3
205361,6,273,2
205370,10,269,-2
205380,9,270,-14
205389,6,274,-10
205400,12,266,-10
205410,13,267,-7
205419,17,268,-1
205429,16,262,-2
205440,11,267,-3
205449,5,273,-2
205459,8,272,-3
205468,6,272,-10
205478,8,273,-12
205489,10,265,-8
205498,12,265,-4
205508,15,269,1
205518,10,267,-2
205528,11,269,-4
205538,8,269,-9
205547,8,268,-14
205557,12,265,-11
205568,13,264,-12
205577,12,265,-7
205587,12,270,2
205597,9,269,-2
205606,5,271,0
205617,11,267,-3
205627,6,272,-6
205636,8,272,-1
205646,8,270,-9
205656,11,266,-15
205666,12,267,-9
205676,13,269,1
205685,8,272,-3
205696,5,275,-1
205706,7,274,-7
205715,9,267,-11
205725,15,266,-8
205734,11,266,-4
205745,13,268,-1
205755,11,274,-2
205764,10,271,1
205774,6,270,-3
205785,5,272,-13
205794,9,268,-14
205804,9,268,-7
205813,7,274,-3
205863,6,266,-6
205873,8,271,3
205883,6,270,-6
205893,6,273,-6
205902,12,268,-13
205913,16,264,-12
205922,14,269,2
205932,10,269,-2
205942,5,272,1
205952,7,271,-6
205962,9,269,-10
205972,12,267,-6
205981,10,268,-1
205991,10,271,4
206001,7,271,-3
206011,8,274,-6
206021,8,273,-13
206030,9,269,-11
206041,14,264,-14
206051,13,264,-12
206060,12,265,-8
206070,12,267,-5
206080,6,273,1
206090,8,271,-5
206100,8,273,-12
206109,11,267,-7
206119,15,267,-9
206130,9,272,-2
206139,12,270,-1
206149,6,275,-10
206158,8,273,-9
206169,15,266,-7
206179,17,263,-5
206188,13,267,1
206198,9,271,-3
206209,5,275,0
206218,9,270,-5
206228,7,272,-11
206238,11,265,-14
206247,11,268,-7
206258,14,265,-3
206267,7,270,3
206277,10,272,-2
206287,10,269,-12
206297,12,263,-9
206307,13,269,2
206317,11,267,-4
206326,9,272,-1
206337,7,272,-5
206346,6,270,-10
206394,9,267,-7
206396,15,267,-7
206405,13,267,-9
206415,13,264,-5
206425,11,270,-1
206435,17,262,-9
206445,15,264,-2
206454,11,265,-4
206465,8,270,-1
206475,7,274,5
206484,10,268,-2
206494,8,272,-13
206503,6,273,-7
206514,14,266,-14
206524,15,263,-6
206533,12,268,-1
206543,10,268,0
206554,9,270,-3
206563,11,267,-11
206573,9,267,-8
206583,11,270,-4
206593,11,267,-1
206603,8,274,-4
206612,6,272,-6
206622,10,269,-15
206632,14,263,-14
206642,13,262,-4
206652,14,269,-1
206662,15,265,2
206671,8,269,-5
206682,3,273,-2
206691,7,272,-7
206701,5,272,-3
206711,8,269,-7
206721,13,265,-10
206731,10,267,-9
206741,15,267,0
206750,11,268,-5
206760,9,272,-3
206770,10,273,0
206780,8,271,-4
206790,6,271,-11
206799,8,270,-9
206810,14,262,-11
206820,16,262,-5
206829,12,262,1
206839,10,270,-2
206850,10,271,-9
206859,14,268,-14
206869,12,265,-10
206917,10,267,-6
206918,11,271,-8
206928,9,272,-12
206938,12,267,-6
206948,13,262,-3
206957,12,269,-9
206967,14,265,-4
206978,12,265,0
206987,10,268,-1
206997,6,276,3
207007,6,270,-5
207016,9,269,-12
207027,9,268,-5
207036,16,267,2
207046,8,272,-3
207056,5,274,-8
207066,8,270,-10
207076,13,266,-8
207086,14,267,-5
207095,7,274,1
207106,8,269,-2
207115,8,271,-6
207125,11,268,-11
207135,12,265,-6
207144,10,269,-1
207155,7,273,6
207165,10,269,-4
207174,7,271,0
207184,10,268,-7
207195,14,263,-14
207204,13,264,1
207214,13,265,-3
207223,9,271,0
207234,9,268,-4
207244,7,271,-8
207253,12,266,-2
207263,13,264,-4
207273,9,271,-3
207283,5,270,0
207293,10,269,-7
207302,11,263,-12
207312,12,267,-4
207323,8,269,-1
207332,3,275,1
207342,9,269,-8
207352,11,267,-6
207362,9,269,-3
207372,6,274,-3
207381,6,275,-11
207391,15,265,-10
207439,8,268,-6
207440,11,270,-12
207451,9,272,-13
207460,9,270,-12
207470,14,267,-3
207480,14,268,0
207490,9,271,-3
207500,6,272,-14
207510,12,267,-12
207519,13,267,0
207529,11,270,-6
207540,8,271,-8
207549,5,271,-10
207559,11,267,-9
207568,14,266,-11
207579,16,268,0
207589,12,267,-4
207598,9,270,2
207608,11,269,-2
207619,8,271,-1
207628,4,273,-15
207638,5,272,-8
207647,10,268,-14
207657,11,264,-8
207668,11,266,-10
207677,10,268,-3
207687,13,264,0
207697,8,270,-1
207707,6,275,1
207717,9,270,-10
207726,13,267,-13
207736,14,262,-5
207747,11,272,2
207756,13,269,-3
207766,8,272,-7
207776,7,272,-10
207785,11,267,-10
207796,11,267,-7
207805,11,270,-2
207815,7,270,1
207825,8,271,-7
207835,12,266,-12
207845,6,271,-12
207855,12,269,-10
207864,14,268,-1
207875,12,272,2
207885,9,271,-1
207894,8,270,-12
207904,10,268,-13
207913,11,265,-17
207962,8,268,-7
207964,9,268,-5
207973,8,270,-1
207983,6,273,-2
207992,8,272,-8
208003,11,269,-12
208013,13,266,-7
208022,14,267,-3
208032,6,272,-5
208043,5,274,-4
208052,9,269,-8
208062,12,266,-10
208071,11,270,1
208081,8,270,1
208092,7,272,-2
208101,8,270,-9
208111,6,272,-11
208121,14,266,-12
208131,14,265,-5
208141,11,271,1
208150,10,271,-3
208160,8,274,0
208171,8,271,-2
208180,10,269,-12
208190,10,265,-7
208200,14,263,-12
208209,13,267,-7
208220,11,265,-3
208230,12,270,-1
208239,10,269,5
208249,9,272,-2
208259,6,271,-8
208269,6,275,-10
208279,10,268,-6
208288,12,266,-11
208299,16,265,-5
208309,15,268,0
208318,11,269,-3
208328,12,272,2
208337,10,269,-1
208348,4,273,-2
208358,7,273,-2
208367,11,269,-7
208377,13,267,-9
208388,15,267,-5
208397,13,267,1
208407,10,270,-5
208416,10,273,2
208427,12,270,-2
208437,5,274,0
208486,10,268,-6
208495,7,271,0
208505,8,270,-2
208516,6,273,-9
208525,7,272,-9
208535,6,268,-15
208545,10,266,-16
208555,10,268,-13
208565,17,261,-3
208575,11,270,-1
208584,10,272,4
208594,11,270,-3
208604,8,273,-5
208614,5,275,-4
208624,10,271,-10
208633,12,263,-13
208644,10,272,-1
208654,13,269,4
208663,9,272,-4
208673,5,272,-3
208683,5,274,-8
208693,12,267,-9
208703,9,268,-15
208712,15,264,-10
208722,12,266,-7
208733,11,267,-2
208742,12,270,-2
208752,9,272,1
208761,8,272,-5
208772,7,272,-17
208782,8,267,-11
208791,16,261,-8
208801,13,267,-2
208812,12,269,-2
208821,10,271,-3
208831,9,273,0
208840,11,270,-4
208850,10,271,-5
208861,3,275,-3
208870,9,272,-6
208880,10,271,-5
208890,5,274,-1
208900,5,275,-5
208910,7,273,-3
208920,10,266,-11
208929,10,267,-13
208940,16,265,-8
208949,12,267,-5
208959,16,267,3
208969,11,271,-2
209022,8,268,-6
209028,10,273,-8
209038,6,273,-9
209048,11,266,-10
209057,10,269,-10
209068,13,265,-9
209078,15,266,-5
209087,11,267,-4
209097,14,268,1
209106,14,270,-1
209117,6,276,-4
209127,6,273,-1
209136,11,267,-16
209146,10,267,-10
209157,12,264,-6
209166,14,265,-6
209176,8,272,-6
209186,11,271,0
209196,11,267,-3
209206,6,275,-6
209215,6,269,-2
209225,10,270,-12
209235,11,270,-15
209245,12,267,-7
209255,16,267,1
209265,12,267,-4
209274,11,274,-1
209285,11,268,3
209294,8,271,-1
209304,11,274,5
209314,12,268,0
209324,12,268,-3
209334,8,275,-2
209344,8,272,-5
209353,5,276,-11
209363,12,268,-10
209373,10,268,-15
209383,13,263,-15
209393,15,266,-5
209402,15,262,-4
209413,10,267,3
209423,8,270,-3
209432,4,273,-5
209442,6,272,-13
209453,11,266,-13
209462,10,267,-19
209472,15,264,-9
209481,14,264,-4
209491,13,269,-2
209502,6,271,0
209550,8,268,-5
209551,12,270,-8
209560,16,267,0
209570,12,269,-1
209581,9,272,1
209590,7,271,-2
209600,7,269,-1
209610,10,266,-10
209619,9,269,-10
209630,10,268,0
209639,11,265,-4
209649,11,268,4
209659,9,271,-2
209669,9,272,-2
209679,9,266,-13
209689,14,263,-12
209698,14,267,0
209709,11,269,-5
209719,9,272,-2
209728,6,270,0
209738,8,271,-6
209747,13,266,-8
209758,9,271,-11
209768,13,267,-7
209777,14,265,-12
209787,15,264,-5
209798,15,264,-9
209807,12,267,-4
209817,7,268,0
209826,9,270,0
209837,8,270,-3
209847,6,273,-12
209856,13,267,-9
209866,13,268,-4
209876,10,268,-2
209886,12,272,2
209896,9,271,-5
209905,13,267,-11
209915,14,264,-11
209926,13,269,-2
209935,11,268,-2
209945,9,271,-1
209955,4,275,-1
209965,9,268,-9
209975,10,268,-12
209984,10,263,-11
209994,10,266,1
210004,10,266,-4
210014,6,271,-4
210024,8,271,-13
210072,11,268,-4
210073,10,266,-3
210083,14,263,-5
210093,8,271,-1
210103,2,274,0
210113,7,272,-6
210122,9,266,-8
210132,11,267,-5
210143,11,272,1
210152,10,269,-2
210162,5,275,-12
210171,10,269,-12
210182,12,265,-12
210192,12,266,-2
210201,8,273,0
210211,7,270,-2
210222,9,271,-9
210231,15,261,-9
210241,11,266,-5
210250,14,267,-1
210260,4,273,1
210271,7,271,-7
210280,12,265,-11
210290,14,265,-6
210300,13,269,0
210310,10,263,-4
210320,7,275,-3
210329,5,274,-7
210339,8,272,-10
210350,7,273,-13
210359,13,264,-13
210369,14,262,-6
210379,12,268,-2
210388,6,271,1
210399,7,272,-6
210409,6,270,-11
210418,10,269,-12
210428,12,267,-2
210438,11,268,0
210448,14,266,-6
210458,9,273,-2
210467,10,271,-3
210478,8,271,-14
210488,7,271,-13
210497,15,264,-16
210507,9,268,-9
210516,12,267,-5
210527,8,272,4
210537,11,269,0
210546,10,270,-9
210594,9,267,-7
210595,5,267,-3
210606,8,271,-11
210616,9,270,-13
210625,11,266,-14
210635,11,268,-10
210646,15,266,-10
210655,15,268,-4
210665,11,267,-4
210674,10,271,-5
210684,4,272,-11
210695,11,266,-12
210704,11,267,-8
210714,10,268,-3
210724,14,267,2
210734,12,270,-4
210744,7,273,-3
210754,6,274,-7
210763,10,269,-17
210774,11,266,-13
210783,14,264,-11
210793,14,262,-6
210803,10,269,0
210812,7,271,-2
210823,4,272,-5
210833,11,268,-17
210842,8,270,-13
210852,15,262,-14
210862,11,267,-3
210872,11,271,-2
210882,7,273,-3
